time_index,TIMESTAMP,AirTemp_Avg,Trosee_Avg,WSpd_Avg,WDir_Avg,Rain_Tot,Ray_Global_RSR2_Avg,Ray_Direct_RSR2_Avg,Ray_Diffus_RSR2_Avg,WM_Temp_Avg
46475,2025-11-19 18:40:00,5.587,0.845,0.466,167.7,,6.753,0.0,6.753,10.22
46476,2025-11-19 18:50:00,5.448,0.657,0.561,45.95,,5.002,0.0,5.002,9.88
46477,2025-11-19 19:00:00,5.105,0.953,0.489,27.84,,7.16,0.0,7.16,9.78
46478,2025-11-19 19:10:00,4.928,0.885,0.641,344.0,,6.821,0.0,6.821,9.69
46479,2025-11-19 19:20:00,4.949,0.776,1.022,308.0,,4.918,0.0,4.918,9.5
46480,2025-11-19 19:30:00,4.954,0.593,0.661,264.5,,7.115,0.0,7.115,9.48
46481,2025-11-19 19:40:00,4.822,0.671,0.314,157.9,,6.728,0.0,6.728,9.54
46482,2025-11-19 19:50:00,4.843,0.762,0.59,176.2,,4.843,0.0,4.843,9.5
46483,2025-11-19 20:00:00,4.927,0.632,0.687,150.3,,6.73,0.0,6.73,9.52
46484,2025-11-19 20:10:00,4.971,0.799,0.612,102.8,,7.239,0.0,7.239,9.5
46485,2025-11-19 20:20:00,4.837,0.855,0.542,75.11,,4.936,0.0,4.936,9.5
46486,2025-11-19 20:30:00,5.031,0.188,0.702,79.32,,6.742,0.0,6.742,9.83
46487,2025-11-19 20:40:00,5.315,-0.257,0.395,170.8,,7.163,0.0,7.163,9.86
46488,2025-11-19 20:50:00,5.274,-0.076,0.64,48.74,,4.738,0.0,4.738,9.75
46489,2025-11-19 21:00:00,5.248,-0.033,0.645,48.33,,6.699,0.0,6.699,9.72
46490,2025-11-19 21:10:00,4.962,0.785,1.392,348.3,,7.173,0.0,7.173,9.19
46491,2025-11-19 21:20:00,4.915,0.803,1.98,340.6,,4.779,0.0,4.779,9.3
46492,2025-11-19 21:30:00,5.034,0.763,2.544,331.9,,6.738,0.0,6.738,9.3
46493,2025-11-19 21:40:00,5.04,0.625,3.18,342.0,,6.73,0.0,6.73,9.29
46494,2025-11-19 21:50:00,5.041,0.299,2.899,336.2,,5.116,0.0,5.116,9.3
46495,2025-11-19 22:00:00,5.34,-0.147,3.101,345.2,,6.557,0.0,6.557,9.63
46496,2025-11-19 22:10:00,5.793,-0.092,3.22,4.166,,6.735,0.0,6.735,10.25
46497,2025-11-19 22:20:00,6.137,0.618,4.466,342.7,,5.356,0.0,5.356,10.86
46498,2025-11-19 22:30:00,5.544,1.446,4.546,356.8,,6.703,0.0,6.703,10.04
46499,2025-11-19 22:40:00,4.655,1.895,3.264,354.9,,6.644,0.0,6.644,9.0
46500,2025-11-19 22:50:00,4.285,2.251,2.936,359.0,,5.335,0.0,5.335,8.45
46501,2025-11-19 23:00:00,3.904,2.242,3.238,353.0,,6.662,0.0,6.662,7.344
46502,2025-11-19 23:10:00,3.756,2.331,2.186,4.864,,6.609,0.0,6.609,7.197
46503,2025-11-19 23:20:00,4.114,2.425,3.281,346.7,,5.179,0.0,5.179,8.24
46504,2025-11-19 23:30:00,3.727,2.256,2.64,333.7,,6.723,0.0,6.723,7.393
46505,2025-11-19 23:40:00,4.34,2.475,2.794,1.461,,6.687,0.0,6.687,9.1
46506,2025-11-19 23:50:00,4.103,2.135,3.494,346.5,,4.809,0.0,4.809,7.762
46507,2025-11-20 00:00:00,3.605,2.524,3.131,4.515,,7.117,0.0,7.117,7.54
46508,2025-11-20 00:10:00,3.817,2.492,3.478,11.76,,6.662,0.0,6.662,5.981
46509,2025-11-20 00:20:00,3.534,2.533,2.951,356.0,,4.822,0.0,4.822,4.634
46510,2025-11-20 00:30:00,3.452,2.603,2.609,4.929,,7.081,0.0,7.081,3.955
46511,2025-11-20 00:40:00,3.535,2.577,3.025,5.531,,6.77,0.0,6.77,5.516
46512,2025-11-20 00:50:00,3.606,2.389,3.085,6.484,,4.957,0.0,4.957,5.267
46513,2025-11-20 01:00:00,3.801,2.279,2.82,352.2,,7.116,0.0,7.116,6.482
46514,2025-11-20 01:10:00,3.782,2.286,1.881,352.5,,6.606,0.0,6.606,5.305
46515,2025-11-20 01:20:00,3.685,2.399,1.695,3.391,,4.88,0.0,4.88,4.405
46516,2025-11-20 01:30:00,3.745,2.389,1.907,353.7,,6.628,0.0,6.628,6.026
46517,2025-11-20 01:40:00,3.806,2.34,1.601,348.8,,7.055,0.0,7.055,7.347
46518,2025-11-20 01:50:00,3.852,2.239,1.11,348.4,,4.807,0.0,4.807,7.957
46519,2025-11-20 02:00:00,3.855,2.263,0.925,347.0,,6.626,0.0,6.626,7.41
46520,2025-11-20 02:10:00,3.888,2.291,0.775,21.71,,7.102,0.0,7.102,7.207
46521,2025-11-20 02:20:00,4.004,2.596,0.695,141.3,,4.868,0.0,4.868,7.272
46522,2025-11-20 02:30:00,4.03,2.824,0.781,141.1,,6.7,0.0,6.7,6.658
46523,2025-11-20 02:40:00,4.021,2.85,0.59,147.8,,7.263,0.0,7.263,5.846
46524,2025-11-20 02:50:00,3.904,2.742,0.54,197.7,,4.784,0.0,4.784,5.166
46525,2025-11-20 03:00:00,3.88,2.767,0.498,212.9,,6.555,0.0,6.555,4.974
46526,2025-11-20 03:10:00,3.854,2.888,0.323,356.7,,7.005,0.0,7.005,4.737
46527,2025-11-20 03:20:00,3.768,2.922,0.723,353.1,,4.896,0.0,4.896,4.613
46528,2025-11-20 03:30:00,3.699,2.934,0.924,356.0,,6.642,0.0,6.642,4.666
46529,2025-11-20 03:40:00,3.656,2.94,0.9,2.41,,6.655,0.0,6.655,4.919
46530,2025-11-20 03:50:00,3.587,2.87,0.917,345.1,,5.27,0.0,5.27,5.221
46531,2025-11-20 04:00:00,3.541,2.795,0.974,350.1,,6.714,0.0,6.714,5.34
46532,2025-11-20 04:10:00,3.499,2.676,1.12,350.3,,6.561,0.0,6.561,5.509
46533,2025-11-20 04:20:00,3.514,2.745,1.141,337.2,,5.125,0.0,5.125,5.496
46534,2025-11-20 04:30:00,3.428,2.788,0.743,356.7,,6.593,0.0,6.593,5.484
46535,2025-11-20 04:40:00,3.382,2.797,0.987,14.29,,6.577,0.0,6.577,5.688
46536,2025-11-20 04:50:00,3.58,2.767,1.553,3.952,,5.328,0.0,5.328,6.499
46537,2025-11-20 05:00:00,4.121,2.124,1.754,3.754,,6.711,0.0,6.711,7.592
46538,2025-11-20 05:10:00,3.997,2.36,1.346,299.3,,6.71,0.0,6.71,7.759
46539,2025-11-20 05:20:00,3.805,2.398,1.691,321.7,,4.952,0.0,4.952,8.04
46540,2025-11-20 05:30:00,3.937,2.137,2.013,6.831,,7.207,0.0,7.207,8.6
46541,2025-11-20 05:40:00,4.176,1.94,1.969,356.8,,6.482,0.0,6.482,8.73
46542,2025-11-20 05:50:00,4.366,1.747,2.921,9.62,,4.816,0.0,4.816,8.83
46543,2025-11-20 06:00:00,4.468,1.741,2.731,18.35,,7.121,0.0,7.121,8.87
46544,2025-11-20 06:10:00,4.457,1.804,2.418,14.06,,6.666,0.0,6.666,8.89
46545,2025-11-20 06:20:00,4.446,1.797,2.561,16.33,,4.786,0.0,4.786,8.83
46546,2025-11-20 06:30:00,4.341,1.924,2.772,12.87,,7.25,0.0,7.25,8.76
46547,2025-11-20 06:40:00,3.994,2.17,2.312,11.51,,7.358,0.0,7.358,8.3
46548,2025-11-20 06:50:00,3.964,1.996,2.598,18.57,,3.611,0.0,3.611,8.58
46549,2025-11-20 07:00:00,4.105,1.88,3.305,6.858,,7.068,0.0,7.068,8.59
46550,2025-11-20 07:10:00,4.162,1.935,2.58,8.99,,9.73,4.267,9.51,8.53
46551,2025-11-20 07:20:00,4.107,2.035,1.996,3.646,,9.01,7.259,8.48,8.44
46552,2025-11-20 07:30:00,4.011,2.088,1.953,6.207,,16.23,5.168,15.72,8.4
46553,2025-11-20 07:40:00,4.095,1.986,2.474,352.4,,28.33,4.108,27.84,8.33
46554,2025-11-20 07:50:00,3.973,2.227,3.128,4.245,,34.89,1.065,34.73,8.27
46555,2025-11-20 08:00:00,3.746,2.312,2.766,357.2,,42.64,0.796,42.51,7.807
46556,2025-11-20 08:10:00,3.484,2.249,2.511,9.74,,46.59,9.36,44.73,6.926
46557,2025-11-20 08:20:00,3.356,2.194,2.874,11.02,,27.86,4.079,27.0,6.301
46558,2025-11-20 08:30:00,3.133,2.017,3.103,358.4,,29.64,2.244,29.11,5.44
46559,2025-11-20 08:40:00,2.981,1.816,3.048,9.1,,65.48,1.424,65.12,5.272
46560,2025-11-20 08:50:00,3.259,1.839,3.546,15.65,,86.6,1.066,86.3,6.11
46561,2025-11-20 09:00:00,3.558,1.875,4.016,11.19,,96.8,0.223,96.8,6.675
46562,2025-11-20 09:10:00,3.736,1.934,3.375,15.84,,82.0,0.504,81.8,7.186
46563,2025-11-20 09:20:00,3.744,1.799,3.259,12.66,,91.3,0.194,91.2,7.277
46564,2025-11-20 09:30:00,3.871,1.651,3.584,8.47,,84.1,0.68,83.9,7.478
46565,2025-11-20 09:40:00,3.976,1.843,2.689,20.84,,94.2,0.204,94.1,7.493
46566,2025-11-20 09:50:00,4.151,2.086,2.193,2.691,,127.8,57.88,106.7,7.484
46567,2025-11-20 10:00:00,4.365,2.218,2.506,359.4,,136.7,0.176,136.7,7.829
46568,2025-11-20 10:10:00,4.51,2.116,3.672,351.3,,165.5,0.196,165.5,8.01
46569,2025-11-20 10:20:00,4.654,2.173,2.576,356.9,,163.1,0.048,163.1,8.03
46570,2025-11-20 10:30:00,4.758,2.241,2.517,4.204,,185.6,1.333,185.1,7.993
46571,2025-11-20 10:40:00,4.879,2.25,3.059,352.6,,205.6,12.61,200.4,8.11
46572,2025-11-20 10:50:00,5.174,1.789,3.432,345.7,,293.5,216.9,203.5,8.33
46573,2025-11-20 11:00:00,5.422,1.67,3.352,343.9,,240.0,113.4,192.5,8.43
46574,2025-11-20 11:10:00,5.385,1.403,3.444,337.6,,226.3,61.77,200.3,8.43
46575,2025-11-20 11:20:00,5.415,1.356,2.55,334.5,,192.8,57.87,168.3,8.45
46576,2025-11-20 11:30:00,5.499,1.247,3.319,338.5,,506.4,617.1,245.3,7.654
46577,2025-11-20 11:40:00,6.379,1.482,2.63,352.0,,609.9,791.3,275.9,7.133
46578,2025-11-20 11:50:00,6.954,1.317,2.533,3.515,,537.2,602.7,284.1,7.555
46579,2025-11-20 12:00:00,6.442,0.784,3.073,346.4,,210.1,28.45,198.2,8.72
46580,2025-11-20 12:10:00,5.918,0.694,3.515,339.9,,199.7,0.062,199.7,8.83
46581,2025-11-20 12:20:00,5.718,0.581,2.817,356.7,,133.8,0.0,133.8,8.9
46582,2025-11-20 12:30:00,4.961,1.285,3.612,10.03,,84.9,0.007,84.9,8.0
46583,2025-11-20 12:40:00,3.16,1.326,3.424,3.107,,43.18,0.196,43.1,5.655
46584,2025-11-20 12:50:00,2.659,1.137,2.656,4.553,,39.26,1.118,38.84,4.586
46585,2025-11-20 13:00:00,2.598,1.184,2.572,353.0,,92.8,0.902,92.5,3.373
46586,2025-11-20 13:10:00,3.232,1.421,1.908,4.346,,197.5,144.5,145.9,3.538
46587,2025-11-20 13:20:00,3.354,1.74,1.795,0.138,,136.2,25.74,127.2,3.944
46588,2025-11-20 13:30:00,3.364,1.568,2.082,343.3,,112.8,0.013,112.8,4.961
46589,2025-11-20 13:40:00,3.352,1.589,3.197,9.45,,78.75,0.276,78.66,5.798
46590,2025-11-20 13:50:00,3.123,1.177,3.743,358.9,,80.7,0.914,80.4,5.686
46591,2025-11-20 14:00:00,2.398,0.882,4.208,358.8,,76.22,0.424,76.1,4.741
46592,2025-11-20 14:10:00,1.929,0.917,3.459,358.2,,48.05,0.758,47.85,3.34
46593,2025-11-20 14:20:00,1.642,0.855,2.56,8.41,,33.61,1.05,33.35,2.643
46594,2025-11-20 14:30:00,1.731,0.916,2.945,3.801,,36.89,1.647,36.53,2.962
46595,2025-11-20 14:40:00,1.836,0.946,2.058,356.9,,33.44,1.285,33.18,3.035
46596,2025-11-20 14:50:00,1.812,0.892,3.091,347.6,,26.95,0.999,26.77,3.133
46597,2025-11-20 15:00:00,1.968,0.928,2.469,2.168,,27.87,1.869,27.57,3.581
46598,2025-11-20 15:10:00,2.139,0.934,2.118,9.08,,24.23,2.222,23.93,4.135
46599,2025-11-20 15:20:00,2.302,0.84,2.244,4.244,,22.36,4.481,21.86,4.688
46600,2025-11-20 15:30:00,2.435,0.793,1.982,2.434,,20.56,5.176,20.1,5.244
46601,2025-11-20 15:40:00,2.666,0.503,1.962,16.02,,16.33,6.318,15.93,6.038
46602,2025-11-20 15:50:00,2.875,0.251,2.32,12.44,,10.87,1.544,10.79,6.502
46603,2025-11-20 16:00:00,2.896,0.198,2.348,5.025,,4.017,0.0,4.017,6.474
46604,2025-11-20 16:10:00,2.836,0.249,1.934,6.265,,8.49,0.0,8.49,6.455
46605,2025-11-20 16:20:00,2.787,0.249,1.871,6.14,,6.407,0.0,6.407,6.448
46606,2025-11-20 16:30:00,2.748,0.257,1.661,6.278,,6.803,0.0,6.803,6.472
46607,2025-11-20 16:40:00,2.744,0.021,1.744,18.63,,6.642,0.0,6.642,6.519
46608,2025-11-20 16:50:00,2.857,-0.31,2.394,17.04,,5.386,0.0,5.386,6.584
46609,2025-11-20 17:00:00,2.888,-0.543,1.687,12.88,,6.665,0.0,6.665,6.645
46610,2025-11-20 17:10:00,2.673,-0.386,1.781,10.31,,6.664,0.0,6.664,6.395
46611,2025-11-20 17:20:00,2.67,-0.491,2.456,356.1,,4.863,0.0,4.863,6.438
46612,2025-11-20 17:30:00,2.627,-0.541,2.241,357.7,,7.122,0.0,7.122,6.328
46613,2025-11-20 17:40:00,2.778,-0.68,2.321,14.46,,6.513,0.0,6.513,6.565
46614,2025-11-20 17:50:00,2.954,-0.838,1.716,13.35,,4.683,0.0,4.683,6.711
46615,2025-11-20 18:00:00,3.11,-1.108,2.118,14.85,,7.136,0.0,7.136,6.909
46616,2025-11-20 18:10:00,2.999,-0.918,2.087,346.4,,6.675,0.0,6.675,6.691
46617,2025-11-20 18:20:00,2.759,-0.428,2.054,1.491,,4.869,0.0,4.869,6.246
46618,2025-11-20 18:30:00,2.735,-0.348,2.872,11.71,,7.128,0.0,7.128,6.29
46619,2025-11-20 18:40:00,2.63,-0.206,3.256,6.977,,6.637,0.0,6.637,5.997
46620,2025-11-20 18:50:00,2.434,-0.06,3.364,10.31,,4.789,0.0,4.789,5.803
46621,2025-11-20 19:00:00,2.305,-0.129,2.859,16.6,,7.206,0.0,7.206,5.782
46622,2025-11-20 19:10:00,2.555,-0.44,2.647,19.86,,6.58,0.0,6.58,6.03
46623,2025-11-20 19:20:00,2.589,-0.395,2.843,7.119,,4.745,0.0,4.745,5.875
46624,2025-11-20 19:30:00,2.106,-0.071,3.379,19.41,,6.607,0.0,6.607,5.238
46625,2025-11-20 19:40:00,1.34,0.061,3.269,2.261,,7.129,0.0,7.129,2.975
46626,2025-11-20 19:50:00,1.685,0.142,2.901,9.97,,4.817,0.0,4.817,4.082
46627,2025-11-20 20:00:00,2.044,-0.162,2.431,17.22,,6.75,0.0,6.75,4.84
46628,2025-11-20 20:10:00,2.164,-0.276,2.882,19.81,,7.164,0.0,7.164,5.28
46629,2025-11-20 20:20:00,2.208,-0.269,2.596,19.34,,4.897,0.0,4.897,5.294
46630,2025-11-20 20:30:00,2.239,-0.346,2.814,16.12,,6.603,0.0,6.603,5.409
46631,2025-11-20 20:40:00,2.306,-0.368,2.483,16.17,,7.025,0.0,7.025,5.48
46632,2025-11-20 20:50:00,2.258,-0.278,3.464,14.73,,4.76,0.0,4.76,5.487
46633,2025-11-20 21:00:00,2.21,-0.324,2.91,26.33,,6.717,0.0,6.717,5.368
46634,2025-11-20 21:10:00,1.659,-0.215,3.355,16.35,,6.879,0.0,6.879,4.771
46635,2025-11-20 21:20:00,1.536,-0.202,2.958,18.84,,5.059,0.0,5.059,4.309
46636,2025-11-20 21:30:00,1.789,-0.396,2.649,29.69,,6.627,0.0,6.627,5.06
46637,2025-11-20 21:40:00,2.001,-0.5,2.604,25.19,,6.659,0.0,6.659,5.202
46638,2025-11-20 21:50:00,1.939,-0.542,2.395,36.67,,5.315,0.0,5.315,5.028
46639,2025-11-20 22:00:00,2.141,-0.809,3.143,25.09,,6.677,0.0,6.677,5.432
46640,2025-11-20 22:10:00,2.116,-0.784,2.625,20.98,,6.637,0.0,6.637,5.451
46641,2025-11-20 22:20:00,2.026,-0.571,2.484,16.08,,5.192,0.0,5.192,5.289
46642,2025-11-20 22:30:00,2.0,-0.534,1.87,15.57,,6.685,0.0,6.685,5.226
46643,2025-11-20 22:40:00,1.936,-0.556,2.419,15.58,,6.623,0.0,6.623,5.238
46644,2025-11-20 22:50:00,1.963,-0.672,1.984,24.14,,5.244,0.0,5.244,5.218
46645,2025-11-20 23:00:00,1.82,-0.535,2.481,0.658,,6.618,0.0,6.618,5.028
46646,2025-11-20 23:10:00,1.771,-0.448,2.083,358.1,,6.674,0.0,6.674,4.97
46647,2025-11-20 23:20:00,1.778,-0.543,2.646,359.3,,4.871,0.0,4.871,4.995
46648,2025-11-20 23:30:00,1.5,-0.514,4.062,18.51,,6.97,0.0,6.97,4.744
46649,2025-11-20 23:40:00,1.389,-0.725,2.92,21.71,,6.624,0.0,6.624,4.711
46650,2025-11-20 23:50:00,1.523,-0.823,3.51,15.61,,4.775,0.0,4.775,4.621
46651,2025-11-21 00:00:00,1.124,-0.566,3.447,20.25,,7.127,0.0,7.127,4.168
46652,2025-11-21 00:10:00,1.003,-0.491,2.755,17.56,,6.797,0.0,6.797,4.234
46653,2025-11-21 00:20:00,1.235,-0.655,2.069,9.99,,4.764,0.0,4.764,4.476
46654,2025-11-21 00:30:00,1.348,-0.699,2.359,6.446,,7.058,0.0,7.058,4.468
46655,2025-11-21 00:40:00,1.457,-0.736,2.7,1.509,,6.659,0.0,6.659,4.448
46656,2025-11-21 00:50:00,1.44,-0.671,2.399,346.3,,4.904,0.0,4.904,4.444
46657,2025-11-21 01:00:00,1.481,-0.787,2.69,357.1,,7.062,0.0,7.062,4.516
46658,2025-11-21 01:10:00,1.5,-0.885,3.002,357.9,,6.631,0.0,6.631,4.592
46659,2025-11-21 01:20:00,1.536,-1.005,3.035,8.04,,4.743,0.0,4.743,4.673
46660,2025-11-21 01:30:00,1.444,-0.942,3.511,15.51,,6.574,0.0,6.574,4.428
46661,2025-11-21 01:40:00,0.938,-0.564,3.516,10.92,,7.199,0.0,7.199,3.755
46662,2025-11-21 01:50:00,0.373,-0.371,3.388,13.25,,4.821,0.0,4.821,2.98
46663,2025-11-21 02:00:00,0.248,-0.229,3.617,7.943,,6.598,0.0,6.598,2.686
46664,2025-11-21 02:10:00,0.15,-0.231,3.72,17.18,,7.112,0.0,7.112,2.7
46665,2025-11-21 02:20:00,0.141,-0.184,3.686,9.35,,4.709,0.0,4.709,2.543
46666,2025-11-21 02:30:00,0.124,-0.165,3.205,25.72,,6.679,0.0,6.679,3.932
46667,2025-11-21 02:40:00,0.086,-0.189,4.389,8.54,,7.068,0.0,7.068,3.176
46668,2025-11-21 02:50:00,0.037,-0.223,3.619,13.07,,4.85,0.0,4.85,2.558
46669,2025-11-21 03:00:00,0.019,-0.214,2.902,6.131,,6.552,0.0,6.552,2.321
46670,2025-11-21 03:10:00,-0.024,-0.22,3.568,2.119,,7.095,0.0,7.095,2.29
46671,2025-11-21 03:20:00,-0.04,-0.207,3.999,13.89,,4.822,0.0,4.822,2.572
46672,2025-11-21 03:30:00,-0.064,-0.213,4.832,1.952,,8.9,0.0,8.9,2.888
46673,2025-11-21 03:40:00,-0.072,-0.21,3.614,32.5,,8.38,0.0,8.38,3.3
46674,2025-11-21 03:50:00,-0.088,-0.221,5.264,27.94,,6.987,0.0,6.987,3.204
46675,2025-11-21 04:00:00,-0.099,-0.226,3.403,16.62,,8.59,0.0,8.59,2.985
46676,2025-11-21 04:10:00,-0.117,-0.236,3.58,18.76,,6.824,0.0,6.824,3.129
46677,2025-11-21 04:20:00,-0.139,-0.251,3.036,13.01,,5.55,0.0,5.55,2.726
46678,2025-11-21 04:30:00,-0.156,-0.261,3.004,30.48,,6.983,0.0,6.983,3.151
46679,2025-11-21 04:40:00,-0.158,-0.255,2.047,79.69,,6.645,0.0,6.645,3.197
46680,2025-11-21 04:50:00,-0.158,-0.248,2.291,55.57,,5.16,0.0,5.16,2.984
46681,2025-11-21 05:00:00,-0.168,-0.253,2.416,10.67,,6.836,0.0,6.836,3.094
46682,2025-11-21 05:10:00,-0.17,-0.25,2.743,14.61,,6.854,0.0,6.854,3.159
46683,2025-11-21 05:20:00,-0.178,-0.253,2.833,34.92,,5.576,0.0,5.576,3.149
46684,2025-11-21 05:30:00,-0.175,-0.245,4.593,10.96,,7.191,0.0,7.191,3.417
46685,2025-11-21 05:40:00,-0.165,-0.234,5.124,16.05,,6.818,0.0,6.818,3.007
46686,2025-11-21 05:50:00,-0.15,-0.219,4.196,20.92,,4.998,0.0,4.998,3.103
46687,2025-11-21 06:00:00,-0.143,-0.212,4.312,20.82,,7.19,0.0,7.19,3.106
46688,2025-11-21 06:10:00,-0.134,-0.206,5.155,12.36,,7.011,0.0,7.011,2.761
46689,2025-11-21 06:20:00,-0.125,-0.2,5.101,12.61,,5.169,0.0,5.169,2.745
46690,2025-11-21 06:30:00,-0.111,-0.191,3.419,28.36,,7.215,0.0,7.215,3.048
46691,2025-11-21 06:40:00,-0.094,-0.177,3.992,23.48,,6.857,0.0,6.857,3.081
46692,2025-11-21 06:50:00,-0.052,-0.145,4.59,29.2,,3.211,0.0,3.211,2.77
46693,2025-11-21 07:00:00,-0.011,-0.124,6.797,9.04,,4.721,0.0,4.721,2.338
46694,2025-11-21 07:10:00,0.018,-0.112,4.584,17.11,,8.38,5.351,8.11,2.873
46695,2025-11-21 07:20:00,0.038,-0.109,6.005,10.1,,8.47,10.01,7.729,3.091
46696,2025-11-21 07:30:00,0.073,-0.089,5.141,7.343,,11.15,7.086,10.47,3.075
46697,2025-11-21 07:40:00,0.13,-0.063,3.839,33.96,,13.99,3.579,13.57,3.104
46698,2025-11-21 07:50:00,0.184,-0.051,3.628,30.23,,11.69,3.919,11.12,3.276
46699,2025-11-21 08:00:00,0.248,-0.033,4.07,17.43,,17.4,2.891,16.92,3.556
46700,2025-11-21 08:10:00,0.293,-0.005,3.133,16.19,,26.25,1.836,25.9,3.64
46701,2025-11-21 08:20:00,0.359,0.05,3.764,14.94,,29.75,1.7,29.4,3.193
46702,2025-11-21 08:30:00,0.374,0.057,3.968,10.19,,27.73,2.095,27.25,3.229
46703,2025-11-21 08:40:00,0.354,0.033,3.634,7.915,,27.54,1.736,27.11,3.071
46704,2025-11-21 08:50:00,0.343,0.038,3.543,11.11,,31.17,1.384,30.8,2.806
46705,2025-11-21 09:00:00,0.333,0.054,4.146,12.55,,38.21,1.034,37.91,2.497
46706,2025-11-21 09:10:00,0.299,0.035,4.246,11.61,,42.79,0.975,42.49,2.479
46707,2025-11-21 09:20:00,0.381,0.076,4.747,10.5,,57.68,0.999,57.37,2.632
46708,2025-11-21 09:30:00,0.587,0.082,5.178,15.85,,69.07,0.737,68.82,2.845
46709,2025-11-21 09:40:00,0.794,0.031,4.076,18.94,,72.39,0.718,72.15,2.66
46710,2025-11-21 09:50:00,0.927,-0.061,4.398,11.35,,69.05,0.523,68.86,3.433
46711,2025-11-21 10:00:00,1.019,-0.209,4.307,0.418,,71.42,0.401,71.27,3.936
46712,2025-11-21 10:10:00,1.079,-0.166,3.21,3.786,,76.7,0.354,76.56,3.994
46713,2025-11-21 10:20:00,1.137,-0.167,3.302,4.794,,74.96,0.323,74.83,3.972
46714,2025-11-21 10:30:00,1.191,-0.119,3.296,16.17,,86.6,0.419,86.4,3.946
46715,2025-11-21 10:40:00,1.243,-0.027,3.273,5.884,,87.0,0.138,86.9,3.827
46716,2025-11-21 10:50:00,1.299,-0.014,3.156,10.42,,88.7,0.14,88.6,3.93
46717,2025-11-21 11:00:00,1.446,-0.15,2.693,13.44,,84.6,0.16,84.5,4.048
46718,2025-11-21 11:10:00,1.527,-0.21,3.26,13.08,,84.8,0.428,84.7,4.147
46719,2025-11-21 11:20:00,1.706,-0.295,3.214,11.68,,71.71,0.126,71.66,4.518
46720,2025-11-21 11:30:00,1.771,-0.209,3.599,12.6,,66.38,0.222,66.29,4.701
46721,2025-11-21 11:40:00,1.726,-0.118,2.689,13.52,,60.88,0.247,60.78,4.723
46722,2025-11-21 11:50:00,1.711,-0.209,3.437,14.88,,46.39,0.631,46.13,4.967
46723,2025-11-21 12:00:00,1.729,-0.243,3.419,11.17,,50.66,0.211,50.57,4.874
46724,2025-11-21 12:10:00,1.92,-0.377,3.535,10.96,,48.28,0.439,48.1,5.251
46725,2025-11-21 12:20:00,1.965,-0.417,3.931,9.47,,50.45,0.594,50.21,5.268
46726,2025-11-21 12:30:00,2.021,-0.445,3.396,8.21,,50.0,0.53,49.79,5.264
46727,2025-11-21 12:40:00,1.956,-0.379,3.106,14.26,,49.2,0.482,49.01,5.108
46728,2025-11-21 12:50:00,1.957,-0.313,3.098,13.23,,55.18,0.364,55.04,5.015
46729,2025-11-21 13:00:00,1.924,-0.267,3.294,7.666,,44.4,0.934,44.06,5.201
46730,2025-11-21 13:10:00,1.788,-0.254,3.693,8.97,,43.89,0.628,43.67,5.011
46731,2025-11-21 13:20:00,1.858,-0.305,3.856,18.63,,39.52,1.373,39.05,4.88
46732,2025-11-21 13:30:00,1.853,-0.258,3.603,19.8,,38.23,0.769,37.98,4.601
46733,2025-11-21 13:40:00,1.706,-0.207,3.762,22.35,,48.8,0.914,48.51,4.11
46734,2025-11-21 13:50:00,1.635,-0.147,3.767,14.93,,36.49,1.009,36.19,3.78
46735,2025-11-21 14:00:00,1.514,-0.18,4.626,18.06,,34.96,1.272,34.6,3.205
46736,2025-11-21 14:10:00,1.248,-0.146,4.643,19.91,,31.53,1.235,31.21,1.831
46737,2025-11-21 14:20:00,1.221,-0.132,4.035,19.51,,33.17,1.955,32.69,1.424
46738,2025-11-21 14:30:00,1.203,-0.05,4.039,13.97,,42.52,1.24,42.24,1.201
46739,2025-11-21 14:40:00,1.098,-0.02,4.512,17.64,,38.47,2.482,37.97,2.827
46740,2025-11-21 14:50:00,0.9,0.114,4.863,19.3,,30.32,1.333,30.08,1.942
46741,2025-11-21 15:00:00,0.906,0.243,3.811,21.49,,25.5,1.214,25.31,4.771
46742,2025-11-21 15:10:00,0.863,0.284,3.874,14.52,,23.7,2.013,23.43,1.192
46743,2025-11-21 15:20:00,0.816,0.216,4.319,17.15,,12.81,4.407,12.34,2.312
46744,2025-11-21 15:30:00,0.691,0.169,4.07,13.64,,14.11,7.784,13.46,4.014
46745,2025-11-21 15:40:00,0.723,0.245,3.981,17.71,,12.08,5.39,11.76,5.084
46746,2025-11-21 15:50:00,0.708,0.226,4.315,12.45,,7.916,2.095,7.822,8.5
46747,2025-11-21 16:00:00,0.671,0.195,4.152,13.08,,3.034,0.0,3.034,7.889
46748,2025-11-21 16:10:00,0.606,0.187,4.069,22.46,,7.218,0.0,7.218,5.092
46749,2025-11-21 16:20:00,0.568,0.181,4.169,21.81,,5.537,0.0,5.537,0.965
46750,2025-11-21 16:30:00,0.558,0.216,5.802,10.14,,7.463,0.0,7.463,1.359
46751,2025-11-21 16:40:00,0.496,0.25,3.356,24.35,,7.328,0.0,7.328,1.455
46752,2025-11-21 16:50:00,0.472,0.276,3.929,27.86,,5.4,0.0,5.4,0.055
46753,2025-11-21 17:00:00,0.416,0.256,4.302,12.0,,8.25,0.0,8.25,6.28
46754,2025-11-21 17:10:00,0.42,0.3,3.733,113.1,,7.56,0.0,7.56,5.588
